                                                                   Step 
variable                                                              0     1     2 
Check_spec~46.T_node~0.Current_System_Mode                            9     9     9 
Check_spec~46.T_node~0.Duration_Intermittent_Bolus                    1     1     1 
Check_spec~46.T_node~0.Duration_Patient_Bolus                         2     2     2 
Check_spec~46.T_node~0.Entered_Reservoir_Volume                       0     0     0 
Check_spec~46.T_node~0.Flow_Rate_Basal                                0     0     0 
Check_spec~46.T_node~0.Flow_Rate_Intermittent_Bolus                   0     0     0 
Check_spec~46.T_node~0.Flow_Rate_KVO                                  1     1     1 
Check_spec~46.T_node~0.Flow_Rate_Patient_Bolus                        0     0     0 
Check_spec~46.T_node~0.Highest_Level_Alarm                            5     5     5 
Check_spec~46.T_node~0.Infusion_Cancel                             true  true  true 
Check_spec~46.T_node~0.Infusion_Inhibit                            true  true  true 
Check_spec~46.T_node~0.Infusion_Initiate                           true  true  true 
Check_spec~46.T_node~0.Infusion_Total_Duration                        2     2     2 
Check_spec~46.T_node~0.Interval_Intermittent_Bolus                    1     1     1 
Check_spec~46.T_node~0.Lockout_Period_Patient_Bolus                   2     2     2 
Check_spec~46.T_node~0.Log_Message_ID                                43    43    43 
Check_spec~46.T_node~0.Max_Number_of_Patient_Bolus                    0     0     0 
Check_spec~46.T_node~0.New_Infusion                               false false false 
Check_spec~46.T_node~0.Patient_Bolus_Request                       true  true  true 
Check_spec~46.T_node~0.Reservoir_Empty                             true  true  true 
Check_spec~46.T_node~0.System_On                                   true  true  true 
Check_spec~46.T_node~0.VTBI_Total                                     1     1     1 
Check_spec~46.T_node~0.Volume_Infused                                 0     0     0 
Check_spec~46.T_node~0.const_hole_1_1                                 8     8     8 
Check_spec~46.T_node~0.const_hole_3_3                               256   256   256 
Check_spec~46.T_node~0.const_hole_6_6                                 0     0     0 
Check_spec~46.T_node~0.const_hole_8_8                                23    23    23 
Check_spec~46.T_node~0.inner_hole_0_0                                 6     6     6 
Check_spec~46.T_node~0.inner_hole_2_2                                17    17    17 
Check_spec~46.T_node~0.inner_hole_4_4                                 1     1     1 
Check_spec~46.T_node~0.inner_hole_5_5                                 6     6     6 
Check_spec~46.T_node~0.inner_hole_7_7                                15    15    15 
Check_spec~46.T_node~0.inner_hole_9_9                                26    26    26 
Check_spec~46.T_node~0.inner_hole_10_10                              27    27    27 
Check_spec~46.T_node~0.p1                                         false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.Commanded_Flow_Rate          19    19    19 
Check_spec~46.T_node~0.repairNode_0_0~0.Current_System_Mode           9     9     9 
Check_spec~46.T_node~0.repairNode_0_0~0.R                         false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.R_l                       false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.R_l_l                     false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.R_l_r                      true  true  true 
Check_spec~46.T_node~0.repairNode_0_0~0.R_r                       false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.R_r_l                     false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.R_r_r                     false false false 
Check_spec~46.T_node~0.repairNode_0_0~0.System_On                  true  true  true 
Check_spec~46.T_node~0.repairNode_0_0~0.const_hole_1_1                8     8     8 
Check_spec~46.T_node~0.repairNode_0_0~0.const_hole_3_3              256   256   256 
Check_spec~46.T_node~0.repairNode_0_0~0.const_hole_6_6                0     0     0 
Check_spec~46.T_node~0.repairNode_0_0~0.const_hole_8_8               23    23    23 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_0_0                6     6     6 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_2_2               17    17    17 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_4_4                1     1     1 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_5_5                6     6     6 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_7_7               15    15    15 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_9_9               26    26    26 
Check_spec~46.T_node~0.repairNode_0_0~0.inner_hole_10_10             27    27    27 
Check_spec~46.VTBI_Total                                              1     1     1 
Check_spec~46.Volume_Infused                                          0     0     0 
Check_spec~46.const_hole_1_1                                          8     8     8 
Check_spec~46.const_hole_3_3                                        256   256   256 
Check_spec~46.const_hole_6_6                                          0     0     0 
Check_spec~46.const_hole_8_8                                         23    23    23 
Check_spec~46.inner_hole_0_0                                          6     6     6 
Check_spec~46.inner_hole_2_2                                         17    17    17 
Check_spec~46.inner_hole_4_4                                          1     1     1 
Check_spec~46.inner_hole_5_5                                          6     6     6 
Check_spec~46.inner_hole_7_7                                         15    15    15 
Check_spec~46.inner_hole_9_9                                         26    26    26 
Check_spec~46.inner_hole_10_10                                       27    27    27 
Check_spec~46.k                                                       0     0     0 
Check_spec~46.p1                                                  false false false 
Check_spec~46.step                                                    0     1     2 
Check_spec~46.stepOK                                              false  true  true 
Check_spec~47.Actual_Infusion_Duration                               42    42    42 
Check_spec~47.Commanded_Flow_Rate                                     6     6     6 
Check_spec~47.Configured                                              1     1     1 
Check_spec~47.Current_System_Mode                                     0     0     0 
Check_spec~47.Duration_Intermittent_Bolus                             1     1     1 
Check_spec~47.Duration_Patient_Bolus                                  2     2     2 
Check_spec~47.Entered_Reservoir_Volume                                0     0     0 
Check_spec~47.Flow_Rate_Basal                                         0     0     0 
Check_spec~47.Flow_Rate_Intermittent_Bolus                            0     0     0 
Check_spec~47.Flow_Rate_KVO                                           1     1     1 
Check_spec~47.Flow_Rate_Patient_Bolus                                 0     0     0 
Check_spec~47.H_discovery~0.in                                    false  true  true 
Check_spec~47.H_discovery~0.out                                   false false false 
Check_spec~47.Highest_Level_Alarm                                     5     5     5 
Check_spec~47.Infusion_Cancel                                      true  true  true 
Check_spec~47.Infusion_Inhibit                                     true  true  true 
Check_spec~47.Infusion_Initiate                                    true  true  true 
Check_spec~47.Infusion_Total_Duration                                 2     2     2 
Check_spec~47.Interval_Intermittent_Bolus                             1     1     1 
Check_spec~47.Lockout_Period_Patient_Bolus                            2     2     2 
Check_spec~47.Log_Message_ID                                         41    41    41 
Check_spec~47.Max_Number_of_Patient_Bolus                             0     0     0 
Check_spec~47.New_Infusion                                        false false false 
Check_spec~47.Patient_Bolus_Request                                true  true  true 
Check_spec~47.Reservoir_Empty                                      true  true  true 
Check_spec~47.System_On                                            true  true  true 
Check_spec~47.T_node~0.Actual_Infusion_Duration                      42    42    42 
Check_spec~47.T_node~0.Commanded_Flow_Rate                            6     6     6 
Check_spec~47.T_node~0.Configured                                     1     1     1 
Check_spec~47.T_node~0.Current_System_Mode                            0     0     0 
Check_spec~47.T_node~0.Duration_Intermittent_Bolus                    1     1     1 
Check_spec~47.T_node~0.Duration_Patient_Bolus                         2     2     2 
Check_spec~47.T_node~0.Entered_Reservoir_Volume                       0     0     0 
Check_spec~47.T_node~0.Flow_Rate_Basal                                0     0     0 
Check_spec~47.T_node~0.Flow_Rate_Intermittent_Bolus                   0     0     0 
Check_spec~47.T_node~0.Flow_Rate_KVO                                  1     1     1 
Check_spec~47.T_node~0.Flow_Rate_Patient_Bolus                        0     0     0 
Check_spec~47.T_node~0.Highest_Level_Alarm                            5     5     5 
Check_spec~47.T_node~0.Infusion_Cancel                             true  true  true 
Check_spec~47.T_node~0.Infusion_Inhibit                            true  true  true 
Check_spec~47.T_node~0.Infusion_Initiate                           true  true  true 
Check_spec~47.T_node~0.Infusion_Total_Duration                        2     2     2 
Check_spec~47.T_node~0.Interval_Intermittent_Bolus                    1     1     1 
Check_spec~47.T_node~0.Lockout_Period_Patient_Bolus                   2     2     2 
Check_spec~47.T_node~0.Log_Message_ID                                41    41    41 
Check_spec~47.T_node~0.Max_Number_of_Patient_Bolus                    0     0     0 
Check_spec~47.T_node~0.New_Infusion                               false false false 
Check_spec~47.T_node~0.Patient_Bolus_Request                       true  true  true 
Check_spec~47.T_node~0.Reservoir_Empty                             true  true  true 
Check_spec~47.T_node~0.System_On                                   true  true  true 
Check_spec~47.T_node~0.VTBI_Total                                     1     1     1 
Check_spec~47.T_node~0.Volume_Infused                                 0     0     0 
Check_spec~47.T_node~0.const_hole_1_1                                 8     8     8 
Check_spec~47.T_node~0.const_hole_3_3                               256   256   256 
Check_spec~47.T_node~0.const_hole_6_6                                 0     0     0 
Check_spec~47.T_node~0.const_hole_8_8                                23    23    23 
Check_spec~47.T_node~0.inner_hole_0_0                                 6     6     6 
Check_spec~47.T_node~0.inner_hole_2_2                                17    17    17 
Check_spec~47.T_node~0.inner_hole_4_4                                 1     1     1 
Check_spec~47.T_node~0.inner_hole_5_5                                 6     6     6 
Check_spec~47.T_node~0.inner_hole_7_7                                15    15    15 
Check_spec~47.T_node~0.inner_hole_9_9                                26    26    26 
Check_spec~47.T_node~0.inner_hole_10_10                              27    27    27 
Check_spec~47.T_node~0.p1                                         false false false 
Check_spec~47.T_node~0.repairNode_0_0~0.Commanded_Flow_Rate           6     6     6 
Check_spec~47.T_node~0.repairNode_0_0~0.Current_System_Mode           0     0     0 
Check_spec~47.T_node~0.repairNode_0_0~0.R                         false false false 
Check_spec~47.T_node~0.repairNode_0_0~0.R_l                        true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.R_l_l                      true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.R_l_r                      true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.R_r                        true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.R_r_l                      true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.R_r_r                     false false false 
Check_spec~47.T_node~0.repairNode_0_0~0.System_On                  true  true  true 
Check_spec~47.T_node~0.repairNode_0_0~0.const_hole_1_1                8     8     8 
Check_spec~47.T_node~0.repairNode_0_0~0.const_hole_3_3              256   256   256 
Check_spec~47.T_node~0.repairNode_0_0~0.const_hole_6_6                0     0     0 
Check_spec~47.T_node~0.repairNode_0_0~0.const_hole_8_8               23    23    23 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_0_0                6     6     6 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_2_2               17    17    17 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_4_4                1     1     1 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_5_5                6     6     6 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_7_7               15    15    15 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_9_9               26    26    26 
Check_spec~47.T_node~0.repairNode_0_0~0.inner_hole_10_10             27    27    27 
Check_spec~47.VTBI_Total                                              1     1     1 
Check_spec~47.Volume_Infused                                          0     0     0 
Check_spec~47.const_hole_1_1                                          8     8     8 
Check_spec~47.const_hole_3_3                                        256   256   256 
Check_spec~47.const_hole_6_6                                          0     0     0 
Check_spec~47.const_hole_8_8                                         23    23    23 
Check_spec~47.inner_hole_0_0                                          6     6     6 
Check_spec~47.inner_hole_2_2                                         17    17    17 
Check_spec~47.inner_hole_4_4                                          1     1     1 
Check_spec~47.inner_hole_5_5                                          6     6     6 
Check_spec~47.inner_hole_7_7                                         15    15    15 
Check_spec~47.inner_hole_9_9                                         26    26    26 
Check_spec~47.inner_hole_10_10                                       27    27    27 
Check_spec~47.k                                                       0     0     0 
Check_spec~47.p1                                                  false false false 
Check_spec~47.step                                                    0     1     2 
Check_spec~47.stepOK                                              false  true  true 
Check_spec~48.Actual_Infusion_Duration                               43    43    43 
Check_spec~48.Commanded_Flow_Rate                                    20    20    20 
Check_spec~48.Configured                                              1     1     1 
Check_spec~48.Current_System_Mode                                     0     0     0 
Check_spec~48.Duration_Intermittent_Bolus                             1     1     1 
Check_spec~48.Duration_Patient_Bolus                                  2     2     2 
Check_spec~48.Entered_Reservoir_Volume                                0     0     0 
Check_spec~48.Flow_Rate_Basal                                         0     0     0 
Check_spec~48.Flow_Rate_Intermittent_Bolus                            0     0     0 
Check_spec~48.Flow_Rate_KVO                                           1     1     1 
Check_spec~48.Flow_Rate_Patient_Bolus                                 0     0     0 
Check_spec~48.H_discovery~0.in                                    false  true  true 
Check_spec~48.H_discovery~0.out                                   false false false 
Check_spec~48.Highest_Level_Alarm                                     5     5     5 
Check_spec~48.Infusion_Cancel                                      true  true  true 
Check_spec~48.Infusion_Inhibit                                     true  true  true 
Check_spec~48.Infusion_Initiate                                    true  true  true 
Check_spec~48.Infusion_Total_Duration                                 2     2     2 
Check_spec~48.Interval_Intermittent_Bolus                             1     1     1 
Check_spec~48.Lockout_Period_Patient_Bolus                            2     2     2 
Check_spec~48.Log_Message_ID                                         42    42    42 
Check_spec~48.Max_Number_of_Patient_Bolus                             0     0     0 
Check_spec~48.New_Infusion                                        false false false 
Check_spec~48.Patient_Bolus_Request                                true  true  true 
Check_spec~48.Reservoir_Empty                                      true  true  true 
Check_spec~48.System_On                                            true  true  true 
Check_spec~48.T_node~0.Actual_Infusion_Duration                      43    43    43 
Check_spec~48.T_node~0.Commanded_Flow_Rate                           20    20    20 
Check_spec~48.T_node~0.Configured                                     1     1     1 
Check_spec~48.T_node~0.Current_System_Mode                            0     0     0 
Check_spec~48.T_node~0.Duration_Intermittent_Bolus                    1     1     1 
Check_spec~48.T_node~0.Duration_Patient_Bolus                         2     2     2 
Check_spec~48.T_node~0.Entered_Reservoir_Volume                       0     0     0 
Check_spec~48.T_node~0.Flow_Rate_Basal                                0     0     0 
Check_spec~48.T_node~0.Flow_Rate_Intermittent_Bolus                   0     0     0 
Check_spec~48.T_node~0.Flow_Rate_KVO                                  1     1     1 
Check_spec~48.T_node~0.Flow_Rate_Patient_Bolus                        0     0     0 
Check_spec~48.T_node~0.Highest_Level_Alarm                            5     5     5 
Check_spec~48.T_node~0.Infusion_Cancel                             true  true  true 
Check_spec~48.T_node~0.Infusion_Inhibit                            true  true  true 
Check_spec~48.T_node~0.Infusion_Initiate                           true  true  true 
Check_spec~48.T_node~0.Infusion_Total_Duration                        2     2     2 
Check_spec~48.T_node~0.Interval_Intermittent_Bolus                    1     1     1 
Check_spec~48.T_node~0.Lockout_Period_Patient_Bolus                   2     2     2 
Check_spec~48.T_node~0.Log_Message_ID                                42    42    42 
Check_spec~48.T_node~0.Max_Number_of_Patient_Bolus                    0     0     0 
Check_spec~48.T_node~0.New_Infusion                               false false false 
Check_spec~48.T_node~0.Patient_Bolus_Request                       true  true  true 
Check_spec~48.T_node~0.Reservoir_Empty                             true  true  true 
Check_spec~48.T_node~0.System_On                                   true  true  true 
Check_spec~48.T_node~0.VTBI_Total                                     1     1     1 
Check_spec~48.T_node~0.Volume_Infused                                 0     0     0 
Check_spec~48.T_node~0.const_hole_1_1                                 8     8     8 
Check_spec~48.T_node~0.const_hole_3_3                               256   256   256 
Check_spec~48.T_node~0.const_hole_6_6                                 0     0     0 
Check_spec~48.T_node~0.const_hole_8_8                                23    23    23 
Check_spec~48.T_node~0.inner_hole_0_0                                 6     6     6 
Check_spec~48.T_node~0.inner_hole_2_2                                17    17    17 
Check_spec~48.T_node~0.inner_hole_4_4                                 1     1     1 
Check_spec~48.T_node~0.inner_hole_5_5                                 6     6     6 
Check_spec~48.T_node~0.inner_hole_7_7                                15    15    15 
Check_spec~48.T_node~0.inner_hole_9_9                                26    26    26 
Check_spec~48.T_node~0.inner_hole_10_10                              27    27    27 
Check_spec~48.T_node~0.p1                                         false false false 
Check_spec~48.T_node~0.repairNode_0_0~0.Commanded_Flow_Rate          20    20    20 
Check_spec~48.T_node~0.repairNode_0_0~0.Current_System_Mode           0     0     0 
Check_spec~48.T_node~0.repairNode_0_0~0.R                         false false false 
Check_spec~48.T_node~0.repairNode_0_0~0.R_l                        true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.R_l_l                      true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.R_l_r                      true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.R_r                        true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.R_r_l                      true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.R_r_r                     false false false 
Check_spec~48.T_node~0.repairNode_0_0~0.System_On                  true  true  true 
Check_spec~48.T_node~0.repairNode_0_0~0.const_hole_1_1                8     8     8 
Check_spec~48.T_node~0.repairNode_0_0~0.const_hole_3_3              256   256   256 
Check_spec~48.T_node~0.repairNode_0_0~0.const_hole_6_6                0     0     0 
Check_spec~48.T_node~0.repairNode_0_0~0.const_hole_8_8               23    23    23 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_0_0                6     6     6 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_2_2               17    17    17 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_4_4                1     1     1 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_5_5                6     6     6 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_7_7               15    15    15 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_9_9               26    26    26 
Check_spec~48.T_node~0.repairNode_0_0~0.inner_hole_10_10             27    27    27 
Check_spec~48.VTBI_Total                                              1     1     1 
Check_spec~48.Volume_Infused                                          0     0     0 
Check_spec~48.const_hole_1_1                                          8     8     8 
Check_spec~48.const_hole_3_3                                        256   256   256 
Check_spec~48.const_hole_6_6                                          0     0     0 
Check_spec~48.const_hole_8_8                                         23    23    23 
Check_spec~48.inner_hole_0_0                                          6     6     6 
Check_spec~48.inner_hole_2_2                                         17    17    17 
Check_spec~48.inner_hole_4_4                                          1     1     1 
Check_spec~48.inner_hole_5_5                                          6     6     6 
Check_spec~48.inner_hole_7_7                                         15    15    15 
Check_spec~48.inner_hole_9_9                                         26    26    26 
Check_spec~48.inner_hole_10_10                                       27    27    27 
Check_spec~48.k                                                       0     0     0 
Check_spec~48.p1                                                  false false false 
Check_spec~48.step                                                    0     1     2 
Check_spec~48.stepOK                                              false  true  true 
Commanded_Flow_Rate                                                   0    24    23 
Commanded_Flow_Rate2                                                 40    40    40 
Commanded_Flow_Rate3                                                  1     1     1 
Commanded_Flow_Rate4                                                  0     0     0 
Commanded_Flow_Rate5                                                  2     2     2 
Commanded_Flow_Rate6                                                  1     1     1 
Commanded_Flow_Rate8                                                  3     3     3 
Commanded_Flow_Rate9                                                 40    40    40 
Commanded_Flow_Rate10                                                41    41    41 
Commanded_Flow_Rate11                                                42    42    42 
Commanded_Flow_Rate12                                                 7     7     7 
Commanded_Flow_Rate13                                                43    43    43 
Commanded_Flow_Rate14                                                 0     0     0 
Commanded_Flow_Rate15                                                44    44    44 
Commanded_Flow_Rate17                                                39    39    39 
Commanded_Flow_Rate18                                                 8     8     8 
Commanded_Flow_Rate19                                                44    44    44 
Commanded_Flow_Rate20                                                 0     0     0 
Commanded_Flow_Rate21                                                40    40    40 
Commanded_Flow_Rate22                                                45    45    45 
Commanded_Flow_Rate23                                                47    47    47 
Commanded_Flow_Rate24                                                48    48    48 
Commanded_Flow_Rate26                                               255   255   255 
Commanded_Flow_Rate27                                                40    40    40 
Commanded_Flow_Rate28                                                41    41    41 
Commanded_Flow_Rate29                                                41    41    41 
Commanded_Flow_Rate30                                                42    42    42 
Commanded_Flow_Rate31                                                 0     0     0 
Commanded_Flow_Rate32                                                41    41    41 
Commanded_Flow_Rate33                                                38    38    38 
Commanded_Flow_Rate34                                                40    40    40 
Commanded_Flow_Rate35                                                 4     4     4 
Commanded_Flow_Rate36                                                46    46    46 
Commanded_Flow_Rate37                                                37    37    37 
Commanded_Flow_Rate39                                                 1     1     1 
Commanded_Flow_Rate40                                                46    46    46 
Commanded_Flow_Rate41                                                47    47    47 
Commanded_Flow_Rate42                                                40    40    40 
Commanded_Flow_Rate43                                               254   254   254 
Commanded_Flow_Rate44                                                22    22    22 
Commanded_Flow_Rate46                                                19    19    19 
Commanded_Flow_Rate47                                                 6     6     6 
Commanded_Flow_Rate48                                                20    20    20 
Configured                                                            0     0     0 
Configured0                                                           1     1     1 
Configured1                                                           1     1     1 
Configured2                                                           1     1     1 
Configured3                                                           1     1     1 
Configured4                                                           1     1     1 
Configured5                                                           1     1     1 
Configured6                                                           1     1     1 
Configured7                                                           1     2     2 
Configured8                                                           1     1     1 
Configured9                                                           1     1     1 
Configured10                                                          1     1     1 
Configured11                                                          1     1     1 
Configured12                                                          1     1     1 
Configured13                                                          1     1     1 
Configured14                                                          1     1     1 
Configured15                                                          1     1     1 
Configured16                                                          1     2     2 
Configured17                                                          1     1     1 
Configured18                                                          1     1     1 
Configured19                                                          1     1     1 
Configured20                                                          1     1     1 
Configured21                                                          1     1     1 
Configured22                                                          1     1     1 
Configured23                                                          1     1     1 
Configured24                                                          1     1     1 
Configured25                                                          1     2     2 
Configured26                                                          1     1     1 
Configured27                                                          1     1     1 
Configured28                                                          1     1     1 
Configured29                                                          1     1     1 
Configured30                                                          2     2     2 
Configured31                                                          1     1     1 
Configured32                                                          1     1     1 
Configured33                                                          1     1     1 
Configured34                                                          1     1     1 
Configured35                                                          1     1     1 
Configured36                                                          1     1     1 
Configured37                                                          1     1     1 
Configured38                                                          1     1     1 
Configured39                                                          1     1     1 
Configured40                                                          1     1     1 
Configured41                                                          1     1     1 
Configured42                                                          1     1     1 
Configured43                                                          1     1     1 
Configured44                                                          1     1     1 
Configured45                                                          2     1     1 
Configured46                                                          1     1     1 
Configured47                                                          1     1     1 
Configured48                                                          1     1     1 
Current_System_Mode                                                   9    25     8 
Current_System_Mode2                                                  1     1     1 
Current_System_Mode3                                                  1     1     1 
Current_System_Mode4                                                  1     1     1 
Current_System_Mode5                                                  2     2     2 
Current_System_Mode6                                                  0     0     0 
Current_System_Mode8                                                  0     0     0 
Current_System_Mode9                                                  8     8     8 
Current_System_Mode10                                                 0     0     0 
Current_System_Mode11                                                 1     1     1 
Current_System_Mode12                                                 0     0     0 
Current_System_Mode13                                                 1     1     1 
Current_System_Mode14                                                 0     0     0 
Current_System_Mode15                                                 0     0     0 
Current_System_Mode17                                                 1     1     1 
Current_System_Mode18                                                 1     1     1 
Current_System_Mode19                                                 9     9     9 
Current_System_Mode20                                                 9     9     9 
Current_System_Mode21                                                 9     9     9 
Current_System_Mode22                                                 9     9     9 
Current_System_Mode23                                                 9     9     9 
Current_System_Mode24                                                 9     9     9 
Current_System_Mode26                                                 9     9     9 
Current_System_Mode27                                                 6     6     6 
Current_System_Mode28                                                 9     9     9 
Current_System_Mode29                                                 9     9     9 
Current_System_Mode30                                                 9     9     9 
Current_System_Mode31                                                -1    -1    -1 
Current_System_Mode32                                                 5     5     5 
Current_System_Mode33                                                 9     9     9 
Current_System_Mode34                                                 3     3     3 
Current_System_Mode35                                                 9     9     9 
Current_System_Mode36                                                 9     9     9 
Current_System_Mode37                                                 9     9     9 
Current_System_Mode39                                                 9     9     9 
Current_System_Mode40                                                 0     0     0 
Current_System_Mode41                                                 0     0     0 
Current_System_Mode42                                                 4     4     4 
Current_System_Mode43                                                 0     0     0 
Current_System_Mode44                                                 9     9     9 
Current_System_Mode46                                                 9     9     9 
Current_System_Mode47                                                 0     0     0 
Current_System_Mode48                                                 0     0     0 
Duration_Intermittent_Bolus                                           0     0     0 
Duration_Intermittent_Bolus0                                          1     1     1 
Duration_Intermittent_Bolus1                                          1     1     1 
Duration_Intermittent_Bolus2                                          2     2     2 
Duration_Intermittent_Bolus3                                          2     2     2 
Duration_Intermittent_Bolus4                                          1     1     1 
Duration_Intermittent_Bolus5                                          2     2     2 
Duration_Intermittent_Bolus6                                          1     1     1 
Duration_Intermittent_Bolus7                                          1     2     2 
Duration_Intermittent_Bolus8                                          1     1     1 
Duration_Intermittent_Bolus9                                          2     2     2 
Duration_Intermittent_Bolus10                                         1     1     1 
Duration_Intermittent_Bolus11                                         1     1     1 
Duration_Intermittent_Bolus12                                         2     2     2 
Duration_Intermittent_Bolus13                                         2     2     2 
Duration_Intermittent_Bolus14                                         1     1     1 
Duration_Intermittent_Bolus15                                         1     1     1 
Duration_Intermittent_Bolus16                                         2     1     1 
Duration_Intermittent_Bolus17                                         1     1     1 
Duration_Intermittent_Bolus18                                         2     2     2 
Duration_Intermittent_Bolus19                                         1     1     1 
Duration_Intermittent_Bolus20                                         1     1     1 
Duration_Intermittent_Bolus21                                         1     1     1 
Duration_Intermittent_Bolus22                                         1     1     1 
Duration_Intermittent_Bolus23                                         1     1     1 
Duration_Intermittent_Bolus24                                         1     1     1 
Duration_Intermittent_Bolus25                                         2     2     2 
Duration_Intermittent_Bolus26                                         1     1     1 
Duration_Intermittent_Bolus27                                         2     2     2 
Duration_Intermittent_Bolus28                                         1     1     1 
Duration_Intermittent_Bolus29                                         1     1     1 
Duration_Intermittent_Bolus30                                         2     2     2 
Duration_Intermittent_Bolus31                                         1     1     1 
Duration_Intermittent_Bolus32                                         2     2     2 
Duration_Intermittent_Bolus33                                         1     1     1 
Duration_Intermittent_Bolus34                                         1     1     1 
Duration_Intermittent_Bolus35                                         1     1     1 
Duration_Intermittent_Bolus36                                         1     1     1 
Duration_Intermittent_Bolus37                                         1     1     1 
Duration_Intermittent_Bolus38                                         2     2     2 
Duration_Intermittent_Bolus39                                         1     1     1 
Duration_Intermittent_Bolus40                                         1     1     1 
Duration_Intermittent_Bolus41                                         1     1     1 
Duration_Intermittent_Bolus42                                         2     2     2 
Duration_Intermittent_Bolus43                                         1     1     1 
Duration_Intermittent_Bolus44                                         1     1     1 
Duration_Intermittent_Bolus45                                         2     2     2 
Duration_Intermittent_Bolus46                                         1     1     1 
Duration_Intermittent_Bolus47                                         1     1     1 
Duration_Intermittent_Bolus48                                         1     1     1 
Duration_Patient_Bolus                                                0     0     0 
Duration_Patient_Bolus0                                               0     0     0 
Duration_Patient_Bolus1                                               0     0     0 
Duration_Patient_Bolus2                                               0     0     0 
Duration_Patient_Bolus3                                               2     2     2 
Duration_Patient_Bolus4                                               0     0     0 
Duration_Patient_Bolus5                                               0     0     0 
Duration_Patient_Bolus6                                               2     2     2 
Duration_Patient_Bolus7                                               2     1     1 
Duration_Patient_Bolus8                                               2     2     2 
Duration_Patient_Bolus9                                               1     1     1 
Duration_Patient_Bolus10                                              2     2     2 
Duration_Patient_Bolus11                                              0     0     0 
Duration_Patient_Bolus12                                              2     2     2 
Duration_Patient_Bolus13                                              1     1     1 
Duration_Patient_Bolus14                                              2     2     2 
Duration_Patient_Bolus15                                              2     2     2 
Duration_Patient_Bolus16                                              2     1     1 
Duration_Patient_Bolus17                                              0     0     0 
Duration_Patient_Bolus18                                              1     1     1 
Duration_Patient_Bolus19                                              2     2     2 
Duration_Patient_Bolus20                                              0     0     0 
Duration_Patient_Bolus21                                              2     2     2 
Duration_Patient_Bolus22                                              2     2     2 
Duration_Patient_Bolus23                                              2     2     2 
Duration_Patient_Bolus24                                              2     2     2 
Duration_Patient_Bolus25                                              2     2     2 
Duration_Patient_Bolus26                                              2     2     2 
Duration_Patient_Bolus27                                              0     0     0 
Duration_Patient_Bolus28                                              0     0     0 
Duration_Patient_Bolus29                                              2     2     2 
Duration_Patient_Bolus30                                              0     0     0 
Duration_Patient_Bolus31                                              2     2     2 
Duration_Patient_Bolus32                                              0     0     0 
Duration_Patient_Bolus33                                              2     2     2 
Duration_Patient_Bolus34                                              0     0     0 
Duration_Patient_Bolus35                                              2     2     2 
Duration_Patient_Bolus36                                              2     2     2 
Duration_Patient_Bolus37                                              2     2     2 
Duration_Patient_Bolus38                                              0     1     2 
Duration_Patient_Bolus39                                              2     2     2 
Duration_Patient_Bolus40                                              2     2     2 
Duration_Patient_Bolus41                                              2     2     2 
Duration_Patient_Bolus42                                              0     0     0 
Duration_Patient_Bolus43                                              2     2     2 
Duration_Patient_Bolus44                                              2     2     2 
Duration_Patient_Bolus45                                              2     2     2 
Duration_Patient_Bolus46                                              2     2     2 
Duration_Patient_Bolus47                                              2     2     2 
Duration_Patient_Bolus48                                              2     2     2 
Entered_Reservoir_Volume                                              0     0     0 
