                                                                                Step 
variable                                                                           0     1     2 
Disable_Audio10                                                                  203   203   203 
Disable_Audio11                                                                    2     2     2 
Disable_Audio12                                                                  139   139   139 
Disable_Audio13                                                                    1     1     1 
Disable_Audio14                                                                    0     0     0 
Disable_Audio15                                                                    2     1     0 
Disable_Audio16                                                                    0     0     0 
Disable_Audio17                                                                    0     0     0 
Disable_Audio18                                                                    4     4     4 
Disable_Audio19                                                                    0     0     0 
Disable_Audio20                                                                  204   204   204 
Disable_Audio21                                                                    0     0     0 
Disable_Audio22                                                                    0     0     0 
Disable_Audio23                                                                    6     6     6 
Disable_Audio24                                                                    0     3     3 
Disable_Audio25                                                                    2     3     0 
Disable_Audio26                                                                    0     0     0 
Disable_Audio27                                                                  206   206   206 
Disable_Audio28                                                                    0     3     3 
Disable_Audio29                                                                    0     0     0 
Disable_Audio30                                                                    0     0    -1 
Disable_Audio31                                                                    0     2    -1 
Door_Open                                                                      false false false 
Door_Open0                                                                      true  true  true 
Door_Open1                                                                      true  true  true 
Door_Open2                                                                      true  true  true 
Door_Open3                                                                      true  true  true 
Door_Open4                                                                      true  true  true 
Door_Open5                                                                     false false false 
Door_Open6                                                                     false  true  true 
Door_Open7                                                                     false false false 
Door_Open8                                                                      true  true  true 
Door_Open9                                                                      true  true  true 
Door_Open10                                                                     true  true  true 
Door_Open11                                                                    false false false 
Door_Open12                                                                     true  true  true 
Door_Open13                                                                     true  true  true 
Door_Open14                                                                    false false false 
Door_Open15                                                                    false false  true 
Door_Open16                                                                     true  true  true 
Door_Open17                                                                     true  true  true 
Door_Open18                                                                     true  true  true 
Door_Open19                                                                    false false false 
Door_Open20                                                                     true  true  true 
Door_Open21                                                                    false false false 
Door_Open22                                                                     true  true  true 
Door_Open23                                                                     true  true  true 
Door_Open24                                                                     true  true  true 
Door_Open25                                                                    false false false 
Door_Open26                                                                    false false false 
Door_Open27                                                                     true  true  true 
Door_Open28                                                                     true false false 
Door_Open29                                                                    false false false 
Door_Open30                                                                    false  true false 
Door_Open31                                                                    false  true false 
Fixed_T~0.Air_In_Line                                                          false false false 
Fixed_T~0.Air_Pressure                                                         false false false 
Fixed_T~0.Audio_Enable_Duration                                                    0     0     0 
Fixed_T~0.Audio_Level                                                              0     0     0 
Fixed_T~0.Battery_Depleted                                                     false false false 
Fixed_T~0.Battery_Low                                                          false false false 
Fixed_T~0.Battery_Unable_To_Charge                                             false false false 
Fixed_T~0.CPU_In_Error                                                         false false false 
Fixed_T~0.Commanded_Flow_Rate                                                      0     0     0 
Fixed_T~0.Config_Timer                                                             0     0     0 
Fixed_T~0.Config_Warning_Duration                                                  0     0     0 
Fixed_T~0.Current_System_Mode                                                      0     0     0 
Fixed_T~0.Disable_Audio                                                           -1     5    -1 
Fixed_T~0.Door_Open                                                            false false false 
Fixed_T~0.Flow_Rate                                                                0     0     0 
Fixed_T~0.Flow_Rate_High                                                           0     0     0 
Fixed_T~0.Flow_Rate_Low                                                            0     0     0 
Fixed_T~0.Flow_Rate_Not_Stable                                                 false false false 
Fixed_T~0.Humidity                                                             false false false 
Fixed_T~0.In_Therapy                                                           false false false 
Fixed_T~0.Infusion_Initiate                                                    false false false 
Fixed_T~0.Logging_Failed                                                       false false false 
Fixed_T~0.Low_Reservoir                                                            0     0     0 
Fixed_T~0.Max_Duration_Over_Infusion                                               0     0     0 
Fixed_T~0.Max_Duration_Under_Infusion                                              0     0     0 
Fixed_T~0.Max_Idle_Duration                                                        0     0     0 
Fixed_T~0.Max_Paused_Duration                                                      0     0     0 
Fixed_T~0.Memory_Corrupted                                                     false false false 
Fixed_T~0.Notification_Cancel                                                  false false false 
Fixed_T~0.Occlusion                                                            false false false 
Fixed_T~0.Pump_Overheated                                                      false false false 
Fixed_T~0.Pump_Too_Hot                                                         false false false 
Fixed_T~0.RTC_In_Error                                                         false false false 
Fixed_T~0.Reservoir_Empty                                                      false false false 
Fixed_T~0.Reservoir_Volume                                                         0     0     0 
Fixed_T~0.Supply_Voltage                                                       false false false 
Fixed_T~0.System_Monitor_Failed                                                false false false 
Fixed_T~0.System_On                                                             true false  true 
Fixed_T~0.Temp                                                                 false false false 
Fixed_T~0.Tolerance_Max                                                            0     0     0 
Fixed_T~0.Tolerance_Min                                                            0     0     0 
Fixed_T~0.VTBI_High                                                                0     0     0 
Fixed_T~0.Volume_Infused                                                           0     0     0 
Fixed_T~0.Watchdog_Interrupted                                                 false false false 
Fixed_T~0.out_Audio_Notification_Command                                           0     0     5 
Fixed_T~0.out_Highest_Level_Alarm                                                  0     0     0 
Fixed_T~0.out_Is_Audio_Disabled                                                    3     0     6 
Fixed_T~0.out_Log_Message_ID5                                                      0     0     0 
Fixed_T~0.out_Notification_Message                                                 0     0     0 
Fixed_T~0.p1                                                                    true  true  true 
Flow_Rate                                                                          0     0     0 
Flow_Rate0                                                                       254   254   254 
Flow_Rate1                                                                       254   254   254 
Flow_Rate2                                                                         0     0     0 
Flow_Rate3                                                                       254   254   254 
Flow_Rate4                                                                       255   255   255 
Flow_Rate5                                                                         0   254   254 
Flow_Rate6                                                                         1     0     1 
Flow_Rate7                                                                         0     0     0 
Flow_Rate8                                                                       255   255   255 
Flow_Rate9                                                                         0     0     0 
Flow_Rate10                                                                      255   255   255 
Flow_Rate11                                                                        0     0     0 
Flow_Rate12                                                                        3     3     3 
Flow_Rate13                                                                        0     0     0 
Flow_Rate14                                                                        0     0     0 
Flow_Rate15                                                                      255     0     1 
Flow_Rate16                                                                        0     0     0 
Flow_Rate17                                                                        1     1     1 
Flow_Rate18                                                                        0     0     0 
Flow_Rate19                                                                      254   254   254 
Flow_Rate20                                                                      255   255   255 
Flow_Rate21                                                                      254   254   254 
Flow_Rate22                                                                        0     0     0 
Flow_Rate23                                                                        0     0     0 
Flow_Rate24                                                                        0     0     0 
Flow_Rate25                                                                        0   255     0 
Flow_Rate26                                                                        0     0     0 
Flow_Rate27                                                                        0     0     0 
Flow_Rate28                                                                      255     1     1 
Flow_Rate29                                                                        0     0     0 
Flow_Rate30                                                                        3     0     1 
Flow_Rate31                                                                      254   254     0 
Flow_Rate_High                                                                     0     0     0 
Flow_Rate_High0                                                                  254   254   254 
Flow_Rate_High1                                                                  253   253   253 
Flow_Rate_High2                                                                    0     0     0 
Flow_Rate_High3                                                                  254   254   254 
Flow_Rate_High4                                                                  255   255   255 
Flow_Rate_High5                                                                    0   254   254 
Flow_Rate_High6                                                                    0     0     0 
Flow_Rate_High7                                                                    0     0     0 
Flow_Rate_High8                                                                  255   255   255 
Flow_Rate_High9                                                                  255   255   255 
Flow_Rate_High10                                                                 255   255   255 
Flow_Rate_High11                                                                   0     0     0 
Flow_Rate_High12                                                                   2     2     2 
Flow_Rate_High13                                                                   0     0     0 
Flow_Rate_High14                                                                   0     0     0 
Flow_Rate_High15                                                                 255     0     0 
Flow_Rate_High16                                                                   0     0     0 
Flow_Rate_High17                                                                   0     0     0 
Flow_Rate_High18                                                                   0     0     0 
Flow_Rate_High19                                                                 253   253   253 
Flow_Rate_High20                                                                 255   255   255 
Flow_Rate_High21                                                                 255   255   255 
Flow_Rate_High22                                                                 255   255   255 
Flow_Rate_High23                                                                 255   255   255 
Flow_Rate_High24                                                                   0     0     0 
Flow_Rate_High25                                                                   0     0     0 
Flow_Rate_High26                                                                   0     0     0 
Flow_Rate_High27                                                                   0     0     0 
Flow_Rate_High28                                                                 255     0     0 
Flow_Rate_High29                                                                   0     0     0 
Flow_Rate_High30                                                                   3     0     0 
Flow_Rate_High31                                                                 253   253     0 
Flow_Rate_Low                                                                      0     0     0 
Flow_Rate_Low0                                                                   255   255   255 
Flow_Rate_Low1                                                                   255   255   255 
Flow_Rate_Low2                                                                     0     0     0 
Flow_Rate_Low3                                                                   255   255   255 
Flow_Rate_Low4                                                                   255   255   255 
Flow_Rate_Low5                                                                     1   255   255 
Flow_Rate_Low6                                                                     2     1     1 
Flow_Rate_Low7                                                                     0     0     0 
Flow_Rate_Low8                                                                     0     0     0 
Flow_Rate_Low9                                                                     0     0     0 
Flow_Rate_Low10                                                                    0     0     0 
Flow_Rate_Low11                                                                    0     0     0 
Flow_Rate_Low12                                                                    3     3     3 
Flow_Rate_Low13                                                                    0     0     0 
Flow_Rate_Low14                                                                    0     0     0 
Flow_Rate_Low15                                                                    0     0     2 
Flow_Rate_Low16                                                                    0     0     0 
Flow_Rate_Low17                                                                    0     0     0 
Flow_Rate_Low18                                                                    0     0     0 
Flow_Rate_Low19                                                                  255   255   255 
Flow_Rate_Low20                                                                    0     0     0 
Flow_Rate_Low21                                                                  255   255   255 
Flow_Rate_Low22                                                                    0     0     0 
Flow_Rate_Low23                                                                    0     0     0 
Flow_Rate_Low24                                                                    0     1     1 
Flow_Rate_Low25                                                                    0   255     0 
Flow_Rate_Low26                                                                    0     0     0 
Flow_Rate_Low27                                                                    0     0     0 
Flow_Rate_Low28                                                                  255     0     0 
Flow_Rate_Low29                                                                    0     0     0 
Flow_Rate_Low30                                                                    4     0     2 
Flow_Rate_Low31                                                                  255   255     0 
Flow_Rate_Not_Stable                                                           false false false 
Flow_Rate_Not_Stable0                                                           true  true  true 
Flow_Rate_Not_Stable1                                                          false false false 
Flow_Rate_Not_Stable2                                                           true  true  true 
Flow_Rate_Not_Stable3                                                          false false false 
Flow_Rate_Not_Stable4                                                           true  true  true 
Flow_Rate_Not_Stable5                                                          false false false 
Flow_Rate_Not_Stable6                                                          false  true  true 
Flow_Rate_Not_Stable7                                                          false false false 
Flow_Rate_Not_Stable8                                                           true  true  true 
Flow_Rate_Not_Stable9                                                          false false false 
Flow_Rate_Not_Stable10                                                          true  true  true 
Flow_Rate_Not_Stable11                                                         false false false 
Flow_Rate_Not_Stable12                                                         false false false 
Flow_Rate_Not_Stable13                                                          true  true  true 
Flow_Rate_Not_Stable14                                                         false false false 
Flow_Rate_Not_Stable15                                                         false  true  true 
Flow_Rate_Not_Stable16                                                          true  true  true 
Flow_Rate_Not_Stable17                                                         false false false 
Flow_Rate_Not_Stable18                                                         false false false 
Flow_Rate_Not_Stable19                                                         false false false 
Flow_Rate_Not_Stable20                                                          true  true  true 
Flow_Rate_Not_Stable21                                                         false false false 
Flow_Rate_Not_Stable22                                                         false false false 
Flow_Rate_Not_Stable23                                                          true  true  true 
Flow_Rate_Not_Stable24                                                          true false false 
Flow_Rate_Not_Stable25                                                          true false false 
Flow_Rate_Not_Stable26                                                         false false false 
Flow_Rate_Not_Stable27                                                         false false false 
Flow_Rate_Not_Stable28                                                          true false false 
Flow_Rate_Not_Stable29                                                         false false false 
Flow_Rate_Not_Stable30                                                         false  true  true 
Flow_Rate_Not_Stable31                                                         false false  true 
Humidity                                                                       false false false 
Humidity0                                                                       true  true  true 
Humidity1                                                                       true  true  true 
Humidity2                                                                       true  true  true 
Humidity3                                                                       true  true  true 
Humidity4                                                                       true  true  true 
Humidity5                                                                      false  true false 
Humidity6                                                                      false false  true 
Humidity7                                                                       true  true  true 
Humidity8                                                                       true  true  true 
Humidity9                                                                       true  true  true 
Humidity10                                                                      true  true  true 
Humidity11                                                                     false false false 
Humidity12                                                                     false false false 
Humidity13                                                                     false false false 
Humidity14                                                                      true  true  true 
Humidity15                                                                     false false  true 
Humidity16                                                                      true  true  true 
Humidity17                                                                      true  true  true 
Humidity18                                                                     false false false 
Humidity19                                                                      true  true  true 
Humidity20                                                                      true  true  true 
Humidity21                                                                     false false false 
Humidity22                                                                      true  true  true 
Humidity23                                                                      true  true  true 
Humidity24                                                                     false false false 
Humidity25                                                                     false  true  true 
Humidity26                                                                      true  true  true 
Humidity27                                                                      true  true  true 
Humidity28                                                                     false false false 
Humidity29                                                                      true  true  true 
Humidity30                                                                     false false  true 
Humidity31                                                                     false  true false 
In_Therapy                                                                     false false false 
In_Therapy0                                                                     true  true  true 
In_Therapy1                                                                     true  true  true 
In_Therapy2                                                                    false false false 
In_Therapy3                                                                     true  true  true 
In_Therapy4                                                                    false false false 
In_Therapy5                                                                     true false  true 
In_Therapy6                                                                     true  true false 
In_Therapy7                                                                     true  true  true 
In_Therapy8                                                                    false false false 
In_Therapy9                                                                    false false false 
In_Therapy10                                                                   false false false 
In_Therapy11                                                                   false false false 
In_Therapy12                                                                    true  true  true 
In_Therapy13                                                                   false false false 
In_Therapy14                                                                   false false false 
In_Therapy15                                                                   false false  true 
In_Therapy16                                                                   false false false 
In_Therapy17                                                                    true  true  true 
In_Therapy18                                                                   false false false 
In_Therapy19                                                                    true  true  true 
In_Therapy20                                                                   false false false 
In_Therapy21                                                                    true  true  true 
In_Therapy22                                                                   false false false 
In_Therapy23                                                                   false false false 
In_Therapy24                                                                    true false false 
In_Therapy25                                                                   false false false 
In_Therapy26                                                                   false false false 
In_Therapy27                                                                   false false false 
In_Therapy28                                                                    true  true  true 
In_Therapy29                                                                   false false false 
In_Therapy30                                                                    true false  true 
In_Therapy31                                                                    true  true  true 
Infusion_Initiate                                                              false false false 
Infusion_Initiate0                                                              true  true  true 
Infusion_Initiate1                                                              true  true  true 
Infusion_Initiate2                                                              true  true  true 
Infusion_Initiate3                                                              true  true  true 
Infusion_Initiate4                                                              true  true  true 
Infusion_Initiate5                                                              true  true false 
Infusion_Initiate6                                                             false  true  true 
Infusion_Initiate7                                                              true  true  true 
Infusion_Initiate8                                                              true  true  true 
Infusion_Initiate9                                                              true  true  true 
Infusion_Initiate10                                                             true  true  true 
Infusion_Initiate11                                                             true  true  true 
Infusion_Initiate12                                                             true  true  true 
Infusion_Initiate13                                                             true  true  true 
Infusion_Initiate14                                                             true  true  true 
Infusion_Initiate15                                                             true  true  true 
Infusion_Initiate16                                                             true  true  true 
Infusion_Initiate17                                                             true  true  true 
Infusion_Initiate18                                                             true  true  true 
Infusion_Initiate19                                                             true  true  true 
Infusion_Initiate20                                                             true  true  true 
Infusion_Initiate21                                                             true  true  true 
Infusion_Initiate22                                                             true  true  true 
Infusion_Initiate23                                                             true  true  true 
Infusion_Initiate24                                                             true false false 
Infusion_Initiate25                                                             true  true false 
Infusion_Initiate26                                                             true  true  true 
Infusion_Initiate27                                                             true  true  true 
Infusion_Initiate28                                                             true false false 
Infusion_Initiate29                                                             true  true  true 
Infusion_Initiate30                                                             true  true  true 
Infusion_Initiate31                                                            false  true  true 
Logging_Failed                                                                 false false false 
Logging_Failed0                                                                 true  true  true 
Logging_Failed1                                                                 true  true  true 
Logging_Failed2                                                                 true  true  true 
Logging_Failed3                                                                false false false 
Logging_Failed4                                                                false false false 
Logging_Failed5                                                                false false false 
Logging_Failed6                                                                false  true  true 
Logging_Failed7                                                                 true  true  true 
Logging_Failed8                                                                 true  true  true 
Logging_Failed9                                                                 true  true  true 
Logging_Failed10                                                                true  true  true 
Logging_Failed11                                                                true  true  true 
Logging_Failed12                                                                true  true  true 
Logging_Failed13                                                                true  true  true 
Logging_Failed14                                                                true  true  true 
Logging_Failed15                                                               false false  true 
Logging_Failed16                                                               false false false 
Logging_Failed17                                                               false false false 
Logging_Failed18                                                                true  true  true 
Logging_Failed19                                                                true  true  true 
Logging_Failed20                                                                true  true  true 
Logging_Failed21                                                               false false false 
Logging_Failed22                                                                true  true  true 
Logging_Failed23                                                               false false false 
Logging_Failed24                                                                true false false 
Logging_Failed25                                                                true false false 
Logging_Failed26                                                                true  true  true 
Logging_Failed27                                                                true  true  true 
Logging_Failed28                                                                true false false 
Logging_Failed29                                                                true  true  true 
Logging_Failed30                                                               false false false 
Logging_Failed31                                                               false false  true 
Low_Reservoir                                                                      0     0     0 
Low_Reservoir0                                                                     1     1     1 
Low_Reservoir1                                                                     1     1     1 
Low_Reservoir2                                                                     1     1     1 
Low_Reservoir3                                                                     1     1     1 
Low_Reservoir4                                                                     1     1     1 
Low_Reservoir5                                                                     0     0     0 
Low_Reservoir6                                                                     0     1     1 
Low_Reservoir7                                                                     0     0     0 
Low_Reservoir8                                                                     1     1     1 
Low_Reservoir9                                                                     1     1     1 
Low_Reservoir10                                                                    1     1     1 
Low_Reservoir11                                                                    1     1     1 
Low_Reservoir12                                                                    1     1     1 
Low_Reservoir13                                                                    0     0     0 
Low_Reservoir14                                                                    1     1     1 
Low_Reservoir15                                                                    0     1     1 
Low_Reservoir16                                                                    1     1     1 
Low_Reservoir17                                                                    1     1     1 
Low_Reservoir18                                                                    1     1     1 
Low_Reservoir19                                                                    1     1     1 
Low_Reservoir20                                                                    1     1     1 
Low_Reservoir21                                                                    1     1     1 
Low_Reservoir22                                                                    1     1     1 
Low_Reservoir23                                                                    1     1     1 
Low_Reservoir24                                                                    1     0     0 
Low_Reservoir25                                                                    0     1     1 
Low_Reservoir26                                                                    1     1     1 
Low_Reservoir27                                                                    0     0     0 
Low_Reservoir28                                                                    1     0     0 
Low_Reservoir29                                                                    1     1     1 
Low_Reservoir30                                                                    0     1     1 
Low_Reservoir31                                                                    1     1     1 
Max_Duration_Over_Infusion                                                         0     0     0 
Max_Duration_Over_Infusion0                                                        0     0     0 
Max_Duration_Over_Infusion1                                                        0     0     0 
Max_Duration_Over_Infusion2                                                        0     0     0 
Max_Duration_Over_Infusion3                                                        0     0     0 
Max_Duration_Over_Infusion4                                                        0     0     0 
Max_Duration_Over_Infusion5                                                        0     0     0 
Max_Duration_Over_Infusion6                                                        0     0     0 
Max_Duration_Over_Infusion7                                                        0     0     0 
Max_Duration_Over_Infusion8                                                        0     0     0 
Max_Duration_Over_Infusion9                                                        0     0     0 
Max_Duration_Over_Infusion10                                                       0     0     0 
Max_Duration_Over_Infusion11                                                       0     0     0 
Max_Duration_Over_Infusion12                                                       0     0     0 
Max_Duration_Over_Infusion13                                                       0     0     0 
Max_Duration_Over_Infusion14                                                       0     0     0 
Max_Duration_Over_Infusion15                                                       0     0     0 
Max_Duration_Over_Infusion16                                                       0     0     0 
Max_Duration_Over_Infusion17                                                       0     0     0 
Max_Duration_Over_Infusion18                                                       0     0     0 
Max_Duration_Over_Infusion19                                                       0     0     0 
Max_Duration_Over_Infusion20                                                       0     0     0 
Max_Duration_Over_Infusion21                                                       0     0     0 
Max_Duration_Over_Infusion22                                                       0     0     0 
Max_Duration_Over_Infusion23                                                       0     0     0 
Max_Duration_Over_Infusion24                                                       0     0     0 
Max_Duration_Over_Infusion25                                                       0     0     0 
Max_Duration_Over_Infusion26                                                       0     0     0 
Max_Duration_Over_Infusion27                                                       0     0     0 
Max_Duration_Over_Infusion28                                                       0     0     0 
Max_Duration_Over_Infusion29                                                       0     0     0 
Max_Duration_Over_Infusion30                                                       0     0     0 
Max_Duration_Over_Infusion31                                                       0     0     0 
Max_Duration_Under_Infusion                                                        0     0     0 
Max_Duration_Under_Infusion0                                                       0     0     0 
Max_Duration_Under_Infusion1                                                       0     0     0 
Max_Duration_Under_Infusion2                                                       0     0     0 
Max_Duration_Under_Infusion3                                                       0     0     0 
Max_Duration_Under_Infusion4                                                       0     0     0 
Max_Duration_Under_Infusion5                                                       0     0     0 
Max_Duration_Under_Infusion6                                                       0     0     0 
Max_Duration_Under_Infusion7                                                       0     0     0 
Max_Duration_Under_Infusion8                                                       0     0     0 
Max_Duration_Under_Infusion9                                                       0     0     0 
Max_Duration_Under_Infusion10                                                      0     0     0 
Max_Duration_Under_Infusion11                                                      0     0     0 
Max_Duration_Under_Infusion12                                                      0     0     0 
Max_Duration_Under_Infusion13                                                      0     0     0 
Max_Duration_Under_Infusion14                                                      0     0     0 
Max_Duration_Under_Infusion15                                                      0     0     0 
Max_Duration_Under_Infusion16                                                      0     0     0 
Max_Duration_Under_Infusion17                                                      0     0     0 
Max_Duration_Under_Infusion18                                                      0     0     0 
Max_Duration_Under_Infusion19                                                      0     0     0 
Max_Duration_Under_Infusion20                                                      0     0     0 
Max_Duration_Under_Infusion21                                                      0     0     0 
Max_Duration_Under_Infusion22                                                      0     0     0 
Max_Duration_Under_Infusion23                                                      0     0     0 
